depth,smac_seed,fit_serial,model_training_rows,selected_proposal_count,selected_proposal_ei_mean,selected_proposal_ei_variance
5,0,140,3008,8,22.133842135908843,2.207457632698331
5,0,141,3031,8,20.560415367741044,4.591038840681588
5,0,142,3050,8,13.494700939058433,7.919721629954791
5,0,143,3066,8,47.21117202744344,35.64513666945489
5,0,144,3082,8,13.725971143370955,10.809683229578036
5,0,145,3099,8,29.199981280662684,1.3258997963680654
5,0,146,3115,8,27.481832981075804,3.210275669086676
5,0,147,3131,8,11.626668292470063,0.5314051758511429
5,0,148,3147,8,10.502358307689613,6.022789610054192
5,0,149,3163,8,10.429839835332087,1.3308289187219868
5,0,150,3179,8,11.641905886975627,0.5659267675759938
5,0,151,3195,8,46.28103006165827,46.0402002733061
5,0,152,3211,8,38.3048551959389,0.3941722672128688
5,0,153,3234,8,36.91223128461527,2.1015863622213087
5,0,154,3254,8,14.903050924538329,12.540833274888135
5,0,155,3270,8,17.29665190139393,19.02568342684815
5,0,156,3289,8,12.48661011412124,0.048730996936614035
5,0,157,3312,8,12.441621769801259,0.010432148831802417
5,0,158,3329,8,12.489833914981356,0.018570023801985747
5,0,159,3353,8,12.13094756374758,0.028655913874732875
5,0,160,3380,8,12.278291936152597,0.014025674515260322
5,0,161,3399,8,12.454645983160976,0.02019939518806493
5,0,162,3416,8,12.243871819869867,0.01981257039405422
5,0,163,3439,8,13.539086712946558,9.69255121680833
5,0,164,3458,8,12.46331683616534,0.013598818133793107
5,0,165,3475,8,12.038806368102694,0.01181138440049448
5,0,166,3506,8,12.151638967056895,0.046735583193492206
5,0,167,3532,8,12.022103248264226,0.007464363181478198
5,0,168,3550,8,12.470851022800568,0.016336214542057043
5,0,169,3567,8,12.287069264142648,0.06036599816155904
5,0,170,3585,8,12.11140707316411,0.0026839673818547976
5,0,171,3616,8,10.400623263119495,6.75399137636047
5,0,172,3633,8,9.475416427258011,0.8380662704826422
5,0,173,3649,8,9.322950313032733,0.12420401963591346
5,0,174,3668,8,8.912228618480853,0.009062655698399442
5,0,175,3687,8,11.040005990600605,25.068463089949244
5,0,176,3703,8,9.275787927177255,0.2748474993094422
5,0,177,3721,8,9.391792531583317,0.6329125829305637
5,0,178,3738,8,8.834579403356514,0.1787128842830275
5,0,179,3754,8,8.86200149749254,0.12683837919175048
5,0,180,3771,8,11.190576020778087,32.81172595449241
